domain,instance_name,r,a,r_a,r_a_2,r_a_3,a_r,a_r_2,a_r_3,f1,f2,f3,f_horn,n_facts,f_normal,f_constr,c_r,best_config,min_time,performance_ratio,bound,C2_sum,tightness,C1_mps,rho,mps_ratio
GroupAssignment,00729-group_assignment-p50-pr25-middle.asp,48746,76446,0.637653,0.406601,0.25927,1.568252,2.459414,3.85698,0.401059,0.193862,0.0,0.210704,9646,0.391745,0.207196,0.207196,AMOCLINGO-INF-MR,4.693709,2.4560220925498366,2326035.0,188300700.0,0.012352768736388128,58117500.0,0.30864197530864196,0.04002297070589753
GroupAssignment,00730-group_assignment-p50-pr25-middle.asp,51746,81246,0.636905,0.405648,0.258359,1.570092,2.46519,3.870576,0.400997,0.194218,0.0,0.210084,10246,0.392224,0.206779,0.206779,AMOCLINGO-INF-MR,5.432799,2.6173905936884467,2473128.0,200256300.0,0.01234981371372586,61807500.0,0.30864197530864196,0.04001339643247179
GroupAssignment,00731-group_assignment-p50-pr25-middle.asp,50246,78846,0.637268,0.40611,0.258801,1.5692,2.462387,3.863977,0.401027,0.194045,0.0,0.210385,9946,0.391991,0.206982,0.206982,AMOCLINGO-INF-MR,4.133716,2.477726336303704,2398663.0,194278500.0,0.012346518014088023,59962500.0,0.30864197530864196,0.040002718365645194
GroupAssignment,00732-group_assignment-p50-pr25-middle.asp,43496,68046,0.639215,0.408595,0.26118,1.56442,2.447409,3.828775,0.401186,0.193121,0.0,0.211997,8596,0.390749,0.208065,0.208065,AMOCLINGO-INF-MR,3.94206,2.883868332800617,2065855.0,167378400.0,0.012342422917174498,51660000.0,0.30864197530864196,0.039989450251645374
GroupAssignment,00733-group_assignment-p50-pr25-middle.asp,50246,78846,0.637268,0.40611,0.258801,1.5692,2.462387,3.863977,0.401027,0.194045,0.0,0.210385,9946,0.391991,0.206982,0.206982,AMOCLINGO-INF-MR,5.689172,2.002571375940119,2398179.0,194278500.0,0.012344026745110755,59962500.0,0.30864197530864196,0.03999464665415885
GroupAssignment,00734-group_assignment-p50-pr25-middle.asp,52496,82446,0.636732,0.405428,0.258149,1.57052,2.466532,3.873737,0.400983,0.194301,0.0,0.20994,10396,0.392335,0.206682,0.206682,AMOCLINGO-INF-MR,4.352147,3.606595779048823,2509114.0,203245200.0,0.0123452558781216,62730000.0,0.30864197530864196,0.03999862904511398
GroupAssignment,00735-group_assignment-p50-pr25-middle.asp,50996,80046,0.637084,0.405876,0.258577,1.569653,2.463809,3.867324,0.401012,0.194133,0.0,0.210232,10096,0.392109,0.206879,0.206879,AMOCLINGO-INF-MR,10.704448,1.4053002079135704,2435924.0,197267400.0,0.012348335305275985,60885000.0,0.30864197530864196,0.040008606389094196
GroupAssignment,00752-group_assignment-p100-pr25-sat.asp,85296,133546,0.638701,0.407939,0.260551,1.565677,2.451345,3.838015,0.401543,0.193444,0.0,0.211276,16796,0.390358,0.208099,0.208099,CLINGO-AMO,4.38593,1.2878137589975216,1022858.0,331452000.0,0.0030859913350952776,102300000.0,0.30864197530864196,0.0099986119257087
GroupAssignment,00753-group_assignment-p100-pr25-sat.asp,95796,150346,0.63717,0.405986,0.258682,1.569439,2.463139,3.865748,0.401374,0.194163,0.0,0.21004,18896,0.391415,0.207211,0.207211,AMOCLINGO-INF-MR,7.051321,1.456754131601724,1153327.0,373636800.0,0.0030867596553658524,115320000.0,0.30864197530864196,0.010001101283385362
GroupAssignment,00754-group_assignment-p100-pr25-sat.asp,101796,159946,0.63644,0.405056,0.257794,1.571241,2.468797,3.879074,0.401293,0.194507,0.0,0.209448,20096,0.391921,0.206786,0.206786,CLINGO-AMO,7.013946,1.2028885024207483,1227731.0,397742400.0,0.0030867491119880605,122760000.0,0.30864197530864196,0.010001067122841316
GroupAssignment,00755-group_assignment-p100-pr25-sat.asp,104796,164746,0.636106,0.404631,0.257389,1.572064,2.471385,3.885174,0.401256,0.194664,0.0,0.209178,20696,0.392152,0.206592,0.206592,CLINGO-AMO,8.806616,1.4595440518809948,1264694.0,409795200.0,0.0030861610872943363,126480000.0,0.30864197530864196,0.00999916192283365
GroupAssignment,00756-group_assignment-p100-pr25-middle.asp,89796,140746,0.638,0.407044,0.259695,1.567397,2.456734,3.850678,0.401466,0.193773,0.0,0.210711,17696,0.390841,0.207693,0.207693,AMOCLINGO-INF-MR,26.493561000000003,2.237914186016745,4314876.0,349531200.0,0.012344752056468778,107880000.0,0.30864197530864196,0.03999699666295884
GroupAssignment,00757-group_assignment-p100-pr25-middle.asp,103296,162346,0.636271,0.40484,0.257588,1.571658,2.470109,3.882167,0.401274,0.194586,0.0,0.209311,20396,0.392038,0.206688,0.206688,AMOCLINGO-INF-MR,15.318508,4.14712026784854,4985818.0,403768800.0,0.012348200257176879,124620000.0,0.30864197530864196,0.04000816883325309
GroupAssignment,00758-group_assignment-p100-pr25-middle.asp,107796,169546,0.635792,0.404232,0.257007,1.572841,2.47383,3.890942,0.401221,0.194812,0.0,0.208922,21296,0.392371,0.206408,0.206408,AMOCLINGO-INF-MR,17.42024,4.310934522142061,5207143.0,421848000.0,0.012343647474919877,130200000.0,0.30864197530864196,0.0399934178187404
GroupAssignment,00760-group_assignment-p100-pr25-middle.asp,112296,176746,0.635352,0.403673,0.256474,1.57393,2.477254,3.899024,0.401172,0.19502,0.0,0.208565,22196,0.392676,0.206152,0.206152,AMOCLINGO-INF-MR,25.504646,4.073209406631246,5430059.0,439927200.0,0.012343085401402778,135780000.0,0.30864197530864196,0.039991596700545
GroupAssignment,00761-group_assignment-p100-pr25-middle.asp,73296,114346,0.641002,0.410883,0.263377,1.560058,2.43378,3.796838,0.401795,0.192371,0.0,0.213122,14396,0.38878,0.209425,0.209425,AMOCLINGO-INF-MR,16.423039,1.5670512625586532,3495861.0,283240800.0,0.012342363811993188,87420000.0,0.30864197530864196,0.039989258750857924
GroupAssignment,00762-group_assignment-p100-pr25-middle.asp,86796,135946,0.638459,0.40763,0.260255,1.56627,2.453203,3.842379,0.401516,0.193557,0.0,0.211081,17096,0.390525,0.207959,0.207959,AMOCLINGO-INF-MR,16.870747,2.388561988393282,4165645.0,337478400.0,0.012343441832129109,104160000.0,0.30864197530864196,0.03999275153609831
GroupAssignment,00763-group_assignment-p100-pr25-middle.asp,104796,164746,0.636106,0.404631,0.257389,1.572064,2.471385,3.885174,0.401256,0.194664,0.0,0.209178,20696,0.392152,0.206592,0.206592,AMOCLINGO-INF-MR,54.89493,1.5500650060032866,5060437.0,409795200.0,0.012348697593334427,126480000.0,0.30864197530864196,0.04000978020240354
GroupAssignment,00764-group_assignment-p100-pr25-middle.asp,97296,152746,0.636979,0.405742,0.258449,1.56991,2.464619,3.86923,0.401353,0.194253,0.0,0.209885,19196,0.391547,0.2071,0.2071,AMOCLINGO-INF-MR,17.291915000000003,2.541706803439641,4687093.0,379663200.0,0.01234539718360905,117180000.0,0.30864197530864196,0.03999908687489333
GroupAssignment,00765-group_assignment-p100-pr25-middle.asp,91296,143146,0.637782,0.406766,0.259428,1.567933,2.458414,3.854627,0.401441,0.193875,0.0,0.210535,17996,0.390992,0.207567,0.207567,AMOCLINGO-INF-MR,12.561847,2.740549299796439,4389097.0,355557600.0,0.012344264332980085,109740000.0,0.30864197530864196,0.03999541643885548
GroupAssignment,00781-group_assignment-p150-pr25-sat.asp,136846,214646,0.637543,0.406461,0.259136,1.568522,2.460262,3.858976,0.401546,0.194014,0.0,0.210244,26946,0.390921,0.207533,0.207533,AMOCLINGO-INF-MR,11.338295,2.2217940175308546,1650268.0,534770100.0,0.003085939172739837,165052500.0,0.30864197530864196,0.009998442919677072
GroupAssignment,00783-group_assignment-p150-pr25-sat.asp,168346,265046,0.635158,0.403425,0.256239,1.574412,2.478774,3.902612,0.401257,0.195134,0.0,0.208327,33246,0.39262,0.206123,0.206123,AMOCLINGO-INF-MR,14.66899,2.813025095797325,2042462.0,661664700.0,0.003086853507524279,204217500.0,0.30864197530864196,0.010001405364378664
GroupAssignment,00784-group_assignment-p150-pr25-sat.asp,159346,250646,0.635741,0.404167,0.256946,1.572967,2.474225,3.891875,0.401328,0.194859,0.0,0.208797,31446,0.392203,0.206469,0.206469,AMOCLINGO-INF-MR,12.386499,2.2357152735409738,1929733.0,625409100.0,0.003085553120349544,193027500.0,0.30864197530864196,0.009997192109932523
GroupAssignment,00785-group_assignment-p150-pr25-sat.asp,123346,193046,0.638946,0.408252,0.260851,1.565077,2.449466,3.833604,0.401715,0.193359,0.0,0.211365,24246,0.389928,0.208357,0.208357,AMOCLINGO-INF-MR,8.545119,1.7001771420620355,1482450.0,480386700.0,0.0030859513804191497,148267500.0,0.30864197530864196,0.009998482472558046
GroupAssignment,00786-group_assignment-p150-pr25-middle.asp,168346,265046,0.635158,0.403425,0.256239,1.574412,2.478774,3.902612,0.401257,0.195134,0.0,0.208327,33246,0.39262,0.206123,0.206123,AMOCLINGO-INF-MR,79.24307,3.2710741393537632,8166385.0,661664700.0,0.012342180261392213,204217500.0,0.30864197530864196,0.03998866404691077
GroupAssignment,00787-group_assignment-p150-pr25-middle.asp,143596,225446,0.636942,0.405695,0.258404,1.570002,2.464906,3.869907,0.401474,0.194295,0.0,0.209762,28296,0.391348,0.207178,0.207178,AMOCLINGO-INF-MR,38.56597,3.606684831212595,6935972.0,561961800.0,0.012342426122202613,173445000.0,0.30864197530864196,0.03998946063593646
GroupAssignment,00788-group_assignment-p150-pr25-middle.asp,150346,236246,0.636396,0.405,0.25774,1.571349,2.469137,3.879875,0.401407,0.194551,0.0,0.209324,29646,0.391736,0.206856,0.206856,AMOCLINGO-INF-MR,38.03964,4.131541202808439,7272474.0,589153500.0,0.012343937530711436,181837500.0,0.30864197530864196,0.03999435759950505
GroupAssignment,00789-group_assignment-p150-pr25-middle.asp,148096,232646,0.636572,0.405224,0.257955,1.570913,2.467769,3.876652,0.401429,0.194468,0.0,0.209465,29196,0.391611,0.20696,0.20696,AMOCLINGO-INF-MR,55.93738,3.194622111368105,7161135.0,580089600.0,0.012344877412041174,179040000.0,0.30864197530864196,0.039997402815013405
GroupAssignment,00790-group_assignment-p150-pr25-middle.asp,154846,243446,0.636059,0.404571,0.257331,1.572181,2.471754,3.886046,0.401367,0.19471,0.0,0.209053,30546,0.391977,0.206657,0.206657,AMOCLINGO-INF-MR,38.10941,5.16645757570112,7497314.0,607281300.0,0.012345702065912453,187432500.0,0.30864197530864196,0.04000007469355635
GroupAssignment,00791-group_assignment-p150-pr25-middle.asp,139096,218246,0.637336,0.406197,0.258884,1.569031,2.46186,3.862735,0.401521,0.194111,0.0,0.210078,27396,0.391068,0.207411,0.207411,AMOCLINGO-INF-MR,45.8792,3.321082320528693,6713146.0,543834000.0,0.012344108680222274,167850000.0,0.30864197530864196,0.039994912123920166
GroupAssignment,00792-group_assignment-p150-pr25-middle.asp,152596,239846,0.636225,0.404782,0.257532,1.571771,2.470465,3.883005,0.401387,0.194632,0.0,0.209186,30096,0.391858,0.206755,0.206755,AMOCLINGO-INF-MR,44.0392,4.846396642082508,7385600.0,598217400.0,0.012346013338963393,184635000.0,0.30864197530864196,0.0400010832182414
GroupAssignment,00793-group_assignment-p150-pr25-middle.asp,181846,286646,0.634392,0.402454,0.255313,1.576312,2.484759,3.916755,0.401164,0.195495,0.0,0.207709,35946,0.393168,0.205669,0.205669,AMOCLINGO-INF-MR,119.00191,2.518112440380159,8836041.0,716048100.0,0.012340010398742766,221002500.0,0.30864197530864196,0.03998163369192656
GroupAssignment,00794-group_assignment-p150-pr25-middle.asp,127846,200246,0.638445,0.407612,0.260238,1.566306,2.453316,3.842644,0.401655,0.193592,0.0,0.210965,25146,0.390282,0.208063,0.208063,AMOCLINGO-INF-MR,77.07099,1.3602339349734576,6154272.0,498514500.0,0.012345221653532645,153862500.0,0.30864197530864196,0.03999851815744577
GroupAssignment,00795-group_assignment-p150-pr25-middle.asp,143596,225446,0.636942,0.405695,0.258404,1.570002,2.464906,3.869907,0.401474,0.194295,0.0,0.209762,28296,0.391348,0.207178,0.207178,AMOCLINGO-INF-MR,45.93974,2.6520728676305088,6937228.0,561961800.0,0.012344661149565683,173445000.0,0.30864197530864196,0.03999670212459281
GroupAssignment,00811-group_assignment-p200-pr25-sat.asp,191396,300546,0.636828,0.405549,0.258265,1.570284,2.465791,3.871991,0.401524,0.194361,0.0,0.209623,37696,0.391314,0.207162,0.207162,AMOCLINGO-L,42.818878,1.4934996661986333,2306085.0,747273600.0,0.003085998220732005,230640000.0,0.30864197530864196,0.009998634235171696
GroupAssignment,00812-group_assignment-p200-pr25-sat.asp,170396,266946,0.638316,0.407448,0.260081,1.566621,2.454302,3.844962,0.401711,0.193667,0.0,0.210809,33496,0.390244,0.208045,0.208045,AMOCLINGO-INF-MR,18.030367,1.5653916528709595,2045327.0,662904000.0,0.0030854045231285374,204600000.0,0.30864197530864196,0.009996710654936462
GroupAssignment,00813-group_assignment-p200-pr25-sat.asp,176396,276546,0.637854,0.406858,0.259516,1.567757,2.457861,3.853328,0.401653,0.193882,0.0,0.210441,34696,0.390576,0.207771,0.207771,AMOCLINGO-INF-MR,13.437144,3.4362237987477102,2120498.0,687009600.0,0.003086562400292514,212040000.0,0.30864197530864196,0.010000462176947746
GroupAssignment,00814-group_assignment-p200-pr25-sat.asp,218396,343746,0.635341,0.403658,0.256461,1.573957,2.477342,3.899231,0.401335,0.195059,0.0,0.208433,43096,0.392388,0.206277,0.206277,AMOCLINGO-INF-MR,23.03942,3.5989446348909824,2641592.0,855748800.0,0.0030868778314383847,264120000.0,0.30864197530864196,0.010001484173860367
GroupAssignment,00815-group_assignment-p200-pr25-sat.asp,212396,334146,0.635638,0.404036,0.256821,1.573222,2.475027,3.893766,0.401373,0.194919,0.0,0.208672,41896,0.392173,0.206454,0.206454,AMOCLINGO-INF-MR,19.34168,2.4969283950515155,2567495.0,831643200.0,0.003087255448009435,256680000.0,0.30864197530864196,0.010002707651550568
GroupAssignment,00816-group_assignment-p200-pr25-middle.asp,167396,262146,0.63856,0.407759,0.260379,1.566023,2.452428,3.840559,0.401742,0.193553,0.0,0.211003,32896,0.390069,0.208189,0.208189,AMOCLINGO-INF-MR,80.81623,2.9959588067891807,8035621.0,650851200.0,0.012346325857584653,200880000.0,0.30864197530864196,0.040002095778574276
GroupAssignment,00817-group_assignment-p200-pr25-middle.asp,179396,281346,0.637635,0.406578,0.259248,1.568296,2.459552,3.857305,0.401625,0.193984,0.0,0.210267,35296,0.390733,0.207641,0.207641,AMOCLINGO-INF-MR,147.0779,2.048444395792977,8633139.0,699062400.0,0.01234959711751054,215760000.0,0.30864197530864196,0.04001269466073415
GroupAssignment,00818-group_assignment-p200-pr25-middle.asp,212396,334146,0.635638,0.404036,0.256821,1.573222,2.475027,3.893766,0.401373,0.194919,0.0,0.208672,41896,0.392173,0.206454,0.206454,AMOCLINGO-INF-MR,150.14243,1.6960169087445836,10266665.0,831643200.0,0.012345035707620768,256680000.0,0.30864197530864196,0.03999791569269129
GroupAssignment,00819-group_assignment-p200-pr25-middle.asp,197396,310146,0.636462,0.405083,0.25782,1.571187,2.468628,3.878676,0.401477,0.194533,0.0,0.20933,38896,0.391578,0.206944,0.206944,AMOCLINGO-INF-MR,89.74141,4.021040676762266,9523186.0,771379200.0,0.012345660863035976,238080000.0,0.30864197530864196,0.03999994119623656
GroupAssignment,00820-group_assignment-p200-pr25-middle.asp,209396,329346,0.635793,0.404233,0.257009,1.572838,2.47382,3.890918,0.401393,0.194846,0.0,0.208796,41296,0.392061,0.206546,0.206546,AMOCLINGO-INF-MR,113.3123,3.411727323512099,10117543.0,819590400.0,0.012344633368082399,252960000.0,0.30864197530864196,0.03999661211258697
GroupAssignment,00821-group_assignment-p200-pr25-middle.asp,182396,286146,0.637423,0.406308,0.25899,1.568817,2.461188,3.861154,0.401599,0.194083,0.0,0.210098,35896,0.390886,0.207516,0.207516,AMOCLINGO-INF-MR,84.02288,3.1427761224085637,8779268.0,711115200.0,0.012345774636795839,219480000.0,0.30864197530864196,0.04000030982321852
GroupAssignment,00822-group_assignment-p200-pr25-middle.asp,194396,305346,0.636642,0.405313,0.258039,1.570742,2.467231,3.875384,0.4015,0.194448,0.0,0.209474,38296,0.391448,0.207052,0.207052,AMOCLINGO-INF-MR,60.10215,5.193812417692213,9372740.0,759326400.0,0.012343492864201746,234360000.0,0.30864197530864196,0.039992916880013656
GroupAssignment,00823-group_assignment-p200-pr25-middle.asp,242396,382146,0.634302,0.402339,0.255205,1.576536,2.485465,3.918426,0.401203,0.195548,0.0,0.207598,47896,0.393142,0.205655,0.205655,AMOCLINGO-INF-MR,139.81114,4.023693534005945,11751103.0,952171200.0,0.012341376214697525,293880000.0,0.30864197530864196,0.03998605893561998
GroupAssignment,00824-group_assignment-p200-pr25-middle.asp,197396,310146,0.636462,0.405083,0.25782,1.571187,2.468628,3.878676,0.401477,0.194533,0.0,0.20933,38896,0.391578,0.206944,0.206944,AMOCLINGO-INF-MR,67.67835,4.039668638493699,9524102.0,771379200.0,0.01234684834644232,238080000.0,0.30864197530864196,0.040003788642473115
GroupAssignment,00825-group_assignment-p200-pr25-middle.asp,191396,300546,0.636828,0.405549,0.258265,1.570284,2.465791,3.871991,0.401524,0.194361,0.0,0.209623,37696,0.391314,0.207162,0.207162,AMOCLINGO-INF-MR,78.72084,3.78515967309292,9227543.0,747273600.0,0.012348279130963546,230640000.0,0.30864197530864196,0.04000842438432189
GroupAssignment,00841-group_assignment-p250-pr25-sat.asp,246696,387646,0.636395,0.404999,0.257739,1.571351,2.469144,3.879892,0.401506,0.194571,0.0,0.209249,48596,0.391559,0.206935,0.206935,AMOCLINGO-INF-MR,30.03007,2.408667712063276,2970872.0,962668800.0,0.00308607903361987,297120000.0,0.30864197530864196,0.009998896068928379
GroupAssignment,00842-group_assignment-p250-pr25-sat.asp,224196,351646,0.637562,0.406485,0.259159,1.568476,2.460116,3.858633,0.401657,0.194027,0.0,0.210178,44096,0.390712,0.207631,0.207631,AMOCLINGO-INF-MR,26.693510000000003,2.666055157227356,2693040.0,872418600.0,0.0030868667861964428,269265000.0,0.30864197530864196,0.010001448387276474
GroupAssignment,00844-group_assignment-p250-pr25-sat.asp,287946,453646,0.634737,0.402891,0.25573,1.575455,2.482059,3.910372,0.401291,0.195349,0.0,0.207924,56846,0.392768,0.205941,0.205941,AMOCLINGO-INF-MR,37.86567,2.7250517421189167,3481829.0,1128127500.0,0.0030863789775535124,348187500.0,0.30864197530864196,0.00999986788727338
GroupAssignment,00845-group_assignment-p250-pr25-sat.asp,246696,387646,0.636395,0.404999,0.257739,1.571351,2.469144,3.879892,0.401506,0.194571,0.0,0.209249,48596,0.391559,0.206935,0.206935,AMOCLINGO-INF-MR,29.04885,2.723205910044632,2970982.0,962668800.0,0.003086193299294628,297120000.0,0.30864197530864196,0.009999266289714594
GroupAssignment,00846-group_assignment-p250-pr25-middle.asp,265446,417646,0.635577,0.403958,0.256746,1.573375,2.475508,3.894901,0.4014,0.194955,0.0,0.208596,52346,0.392155,0.206445,0.206445,AMOCLINGO-INF-MR,119.07259,6.45857270762314,12812573.0,1037877300.0,0.01234497854418822,320332500.0,0.30864197530864196,0.03999773048316983
GroupAssignment,00847-group_assignment-p250-pr25-middle.asp,250446,393646,0.636221,0.404778,0.257528,1.57178,2.470492,3.88307,0.401484,0.194653,0.0,0.209111,49346,0.391685,0.206831,0.206831,AMOCLINGO-INF-MR,188.24959,3.4658272562505976,12070598.0,977710500.0,0.0123457792465152,301762500.0,0.30864197530864196,0.04000032475870925
GroupAssignment,00848-group_assignment-p250-pr25-middle.asp,265446,417646,0.635577,0.403958,0.256746,1.573375,2.475508,3.894901,0.4014,0.194955,0.0,0.208596,52346,0.392155,0.206445,0.206445,AMOCLINGO-INF-MR,225.90162,3.327145816838321,12817550.0,1037877300.0,0.012349773908726975,320332500.0,0.30864197530864196,0.0400132674642754
GroupAssignment,00849-group_assignment-p250-pr25-middle.asp,284196,447646,0.634868,0.403057,0.255888,1.575131,2.481038,3.907961,0.401308,0.195288,0.0,0.208029,56096,0.392673,0.20602,0.20602,AMOCLINGO-INF-MR,231.12315,3.7266624740966017,13742201.0,1113085800.0,0.012346039272084865,343545000.0,0.30864197530864196,0.04000116724155496
GroupAssignment,00850-group_assignment-p250-pr25-middle.asp,265446,417646,0.635577,0.403958,0.256746,1.573375,2.475508,3.894901,0.4014,0.194955,0.0,0.208596,52346,0.392155,0.206445,0.206445,AMOCLINGO-INF-MR,209.81022,2.666597508929737,12808873.0,1037877300.0,0.012341413575573914,320332500.0,0.30864197530864196,0.03998617998485948
GroupAssignment,00851-group_assignment-p250-pr25-middle.asp,239196,375646,0.636759,0.405462,0.258182,1.570453,2.466322,3.873241,0.401554,0.194401,0.0,0.209539,47096,0.391294,0.207152,0.207152,AMOCLINGO-INF-MR,201.29911,2.315148586598321,11516463.0,932585400.0,0.012348963430051553,287835000.0,0.30864197530864196,0.040010641513367036
GroupAssignment,00852-group_assignment-p250-pr25-middle.asp,276696,435646,0.63514,0.403402,0.256217,1.574457,2.478915,3.902946,0.401343,0.19516,0.0,0.208247,54596,0.392474,0.206183,0.206183,AMOCLINGO-INF-MR,120.34256,6.647370805473973,13371348.0,1083002400.0,0.012346554356666246,334260000.0,0.30864197530864196,0.040002836115598635
GroupAssignment,00853-group_assignment-p250-pr25-middle.asp,239196,375646,0.636759,0.405462,0.258182,1.570453,2.466322,3.873241,0.401554,0.194401,0.0,0.209539,47096,0.391294,0.207152,0.207152,AMOCLINGO-INF-MR,100.86329,5.724676044178213,11511144.0,932585400.0,0.012343259930940372,287835000.0,0.30864197530864196,0.03999216217624681
GroupAssignment,00854-group_assignment-p250-pr25-middle.asp,246696,387646,0.636395,0.404999,0.257739,1.571351,2.469144,3.879892,0.401506,0.194571,0.0,0.209249,48596,0.391559,0.206935,0.206935,AMOCLINGO-INF-MR,357.20169,1.802064430322264,11885420.0,962668800.0,0.012346323055239767,297120000.0,0.30864197530864196,0.04000208669897685
GroupAssignment,00855-group_assignment-p250-pr25-middle.asp,242946,381646,0.636574,0.405227,0.257957,1.570909,2.467754,3.876617,0.40153,0.194488,0.0,0.209392,47846,0.391429,0.207042,0.207042,AMOCLINGO-INF-MR,73.77205000000001,9.23963845385888,11698267.0,947627100.0,0.012344799974589161,292477500.0,0.30864197530864196,0.03999715191766888
GroupAssignment,00857-group_assignment-p250-pr25-punsat.asp,220446,345646,0.63778,0.406763,0.259425,1.56794,2.458434,3.854677,0.401686,0.193925,0.0,0.210351,43346,0.390554,0.207761,0.207761,AMOCLINGO-INF-MR,509.01761,2.367286383274638,238272267.0,857376900.0,0.2779084286035698,264622500.0,0.30864197530864196,0.9004233086755662
GroupAssignment,00859-group_assignment-p250-pr25-punsat.asp,272946,429646,0.635281,0.403582,0.256388,1.574106,2.47781,3.900337,0.401361,0.195094,0.0,0.20836,53846,0.392371,0.206268,0.206268,AMOCLINGO-INF-MR,541.5170099999999,2.225282544679437,296669085.0,1067960700.0,0.27779026419230596,329617500.0,0.30864197530864196,0.9000404559830713
GroupAssignment,00862-group_assignment-p250-pr25-punsat.asp,239196,375646,0.636759,0.405462,0.258182,1.570453,2.466322,3.873241,0.401554,0.194401,0.0,0.209539,47096,0.391294,0.207152,0.207152,AMOCLINGO-INF-MR,525.50306,2.2930290149024057,258958377.0,932585400.0,0.2776779231156739,287835000.0,0.30864197530864196,0.8996764708947834
GroupAssignment,00871-group_assignment-p300-pr25-sat.asp,313996,493946,0.635689,0.4041,0.256882,1.573096,2.474633,3.892836,0.401438,0.194907,0.0,0.208668,61896,0.39203,0.206531,0.206531,AMOCLINGO-INF-MR,63.47555,1.998101316176071,3793895.0,1229385600.0,0.0030860089787939603,379440000.0,0.30864197530864196,0.00999866909129243
GroupAssignment,00872-group_assignment-p300-pr25-sat.asp,304996,479546,0.63601,0.404509,0.257271,1.572303,2.472135,3.886945,0.401481,0.194757,0.0,0.208924,60096,0.391795,0.206724,0.206724,AMOCLINGO-INF-MR,41.57592,1.9481839487857395,3682436.0,1193227200.0,0.0030861146980223045,368280000.0,0.30864197530864196,0.009999011621592268
GroupAssignment,00873-group_assignment-p300-pr25-sat.asp,223996,349946,0.640087,0.409712,0.262251,1.562287,2.44074,3.813136,0.402016,0.192861,0.0,0.212151,43896,0.388828,0.209156,0.209156,AMOCLINGO-INF-MR,26.26831,1.6239209907298948,2678340.0,867801600.0,0.003086350612858976,267840000.0,0.30864197530864196,0.009999775985663083
GroupAssignment,00874-group_assignment-p300-pr25-sat.asp,322996,508346,0.635386,0.403716,0.256515,1.573846,2.476992,3.898404,0.401398,0.195049,0.0,0.208427,63696,0.392253,0.206349,0.206349,AMOCLINGO-INF-MR,54.22374,3.372740242557964,3905223.0,1265544000.0,0.00308580578786672,390600000.0,0.30864197530864196,0.009998010752688172
GroupAssignment,00875-group_assignment-p300-pr25-sat.asp,259996,407546,0.637955,0.406987,0.259639,1.567509,2.457084,3.8515,0.401737,0.193849,0.0,0.210469,51096,0.390375,0.207888,0.207888,AMOCLINGO-INF-MR,44.97725,2.4412228404359984,3124070.0,1012435200.0,0.0030856987192859355,312480000.0,0.30864197530864196,0.009997663850486432
GroupAssignment,00876-group_assignment-p300-pr25-middle.asp,363496,573146,0.634212,0.402225,0.255096,1.57676,2.486173,3.920098,0.401242,0.195601,0.0,0.207488,71796,0.393116,0.205642,0.205642,AMOCLINGO-INF-MR,450.93051,2.58064352310071,17631619.0,1428256800.0,0.012344852130233163,440820000.0,0.30864197530864196,0.039997320901955444
GroupAssignment,00877-group_assignment-p300-pr25-middle.asp,309496,486746,0.635847,0.404301,0.257074,1.572705,2.473402,3.889932,0.401459,0.194833,0.0,0.208794,60996,0.391915,0.206626,0.206626,AMOCLINGO-INF-MR,365.17346,2.625106764330573,14962346.0,1211306400.0,0.012352238872014545,373860000.0,0.30864197530864196,0.04002125394532713
GroupAssignment,00878-group_assignment-p300-pr25-middle.asp,273496,429146,0.637303,0.406155,0.258844,1.569113,2.462114,3.863334,0.401651,0.194153,0.0,0.209952,53796,0.39085,0.207498,0.207498,AMOCLINGO-INF-MR,457.83285,1.3071106190829254,13165691.0,1066672800.0,0.012342764341605035,329220000.0,0.30864197530864196,0.03999055646680032
GroupAssignment,00879-group_assignment-p300-pr25-middle.asp,268996,421946,0.637513,0.406423,0.2591,1.568596,2.460493,3.859519,0.401679,0.194055,0.0,0.210118,52896,0.390697,0.207624,0.207624,AMOCLINGO-INF-MR,170.074,4.26121053188612,12946951.0,1048593600.0,0.012346967404721906,323640000.0,0.30864197530864196,0.040004174391298976
GroupAssignment,00880-group_assignment-p300-pr25-middle.asp,282496,443546,0.636904,0.405646,0.258357,1.570097,2.465203,3.870607,0.401599,0.194339,0.0,0.209635,55596,0.391142,0.20726,0.20726,AMOCLINGO-INF-MR,140.19982000000002,2.830280024610588,13616107.0,1102831200.0,0.012346501441018353,340380000.0,0.30864197530864196,0.040002664668899464
GroupAssignment,00881-group_assignment-p300-pr25-middle.asp,300496,472346,0.636178,0.404722,0.257475,1.571888,2.470831,3.88387,0.401503,0.194678,0.0,0.209058,59196,0.391672,0.206825,0.206825,AMOCLINGO-INF-MR,188.51072,4.524220532392004,14503073.0,1175148000.0,0.012341486348953493,362700000.0,0.30864197530864196,0.03998641577060932
GroupAssignment,00882-group_assignment-p300-pr25-middle.asp,286996,450746,0.636713,0.405404,0.258126,1.570565,2.466676,3.874076,0.401574,0.194428,0.0,0.209484,56496,0.391281,0.207146,0.207146,AMOCLINGO-INF-MR,209.77245,3.7507466304560015,13837304.0,1120910400.0,0.01234470123570983,345960000.0,0.30864197530864196,0.03999683200369985
